"" "ensembl_gene_id" "entrezgene_id"
"847" "ENSG00000243663" NA
"848" "ENSG00000153933" 8526
"849" "ENSG00000105967" 22797
"850" "ENSG00000177374" 3090
"851" "ENSG00000241408" NA
"852" "ENSG00000238004" NA
"853" "ENSG00000224642" NA
"854" "ENSG00000204604" 90333
"855" "ENSG00000204604" 162967
"856" "ENSG00000229560" NA
"857" "ENSG00000287900" NA
"858" "ENSG00000266965" NA
"859" "ENSG00000141429" 2589
"860" "ENSG00000230451" NA
"861" "ENSG00000273528" NA
"862" "ENSG00000237498" NA
"863" "ENSG00000029993" 3149
"864" "ENSG00000101843" 5716
"865" "ENSG00000233621" NA
"866" "ENSG00000105393" 29086
"867" "ENSG00000277456" NA
"868" "ENSG00000274758" NA
"869" "ENSG00000226860" NA
"870" "ENSG00000120519" 84068
"871" "ENSG00000273670" NA
"872" "ENSG00000262333" NA
"873" "ENSG00000226700" NA
"874" "ENSG00000279340" NA
"875" "ENSG00000225045" NA
"876" "ENSG00000260621" NA
"877" "ENSG00000279040" NA
"878" "ENSG00000224695" NA
"879" "ENSG00000258506" NA
"880" "ENSG00000236838" NA
"881" "ENSG00000267007" NA
"882" "ENSG00000280367" NA
"883" "ENSG00000227789" NA
"884" "ENSG00000280333" NA
"885" "ENSG00000271712" NA
"886" "ENSG00000267244" NA
"887" "ENSG00000275084" NA
"888" "ENSG00000110172" 26973
"889" "ENSG00000229986" NA
"890" "ENSG00000269646" NA
"891" "ENSG00000259044" NA
"892" "ENSG00000275148" NA
"893" "ENSG00000153404" 153478
"894" "ENSG00000205622" NA
"895" "ENSG00000280242" NA
"896" "ENSG00000269082" NA
"897" "ENSG00000093134" 55350
"898" "ENSG00000249853" 222537
"899" "ENSG00000163874" 80149
"900" "ENSG00000267943" NA
"901" "ENSG00000260005" NA
"902" "ENSG00000180257" 125893
"903" "ENSG00000259845" NA
"904" "ENSG00000262408" NA
"905" "ENSG00000234083" NA
"906" "ENSG00000178457" NA
"907" "ENSG00000228624" NA
"908" "ENSG00000260382" NA
"909" "ENSG00000161249" 93099
"910" "ENSG00000250730" NA
"911" "ENSG00000286211" NA
"912" "ENSG00000168129" NA
"913" "ENSG00000184524" 51286
"914" "ENSG00000223977" NA
"915" "ENSG00000235734" NA
"916" "ENSG00000232548" NA
"917" "ENSG00000255420" NA
"918" "ENSG00000075568" 23505
"919" "ENSG00000149452" 9376
"920" "ENSG00000262681" NA
"921" "ENSG00000250490" NA
"922" "ENSG00000250195" NA
"923" "ENSG00000231113" NA
"924" "ENSG00000250577" NA
"925" "ENSG00000282798" NA
"926" "ENSG00000249959" NA
"927" "ENSG00000282542" NA
"928" "ENSG00000219553" NA
"929" "ENSG00000282458" NA
"930" "ENSG00000150281" 1489
"931" "ENSG00000279440" NA
"932" "ENSG00000181524" NA
"933" "ENSG00000086967" 4606
"934" "ENSG00000255527" NA
"935" "ENSG00000172260" 257194
"936" "ENSG00000216723" NA
"937" "ENSG00000177731" 2314
"938" "ENSG00000248101" NA
"939" "ENSG00000268282" NA
"940" "ENSG00000218089" NA
"941" "ENSG00000261217" NA
"942" "ENSG00000255875" NA
"943" "ENSG00000268945" NA
"944" "ENSG00000267413" NA
"945" "ENSG00000233131" NA
"946" "ENSG00000259990" NA
"947" "ENSG00000198538" 7576
"948" "ENSG00000283503" NA
"949" "ENSG00000154518" 518
"950" "ENSG00000196591" 3066
"951" "ENSG00000224605" NA
"952" "ENSG00000115457" 3485
"953" "ENSG00000151615" 5458
"954" "ENSG00000260221" NA
"955" "ENSG00000101298" 9751
"956" "ENSG00000224944" NA
"957" "ENSG00000128335" 23780
"958" "ENSG00000269161" NA
"959" "ENSG00000283065" NA
"960" "ENSG00000225351" 282890
"961" "ENSG00000244063" NA
"962" "ENSG00000269439" NA
"963" "ENSG00000115234" 9784
"964" "ENSG00000228857" NA
"965" "ENSG00000261197" NA
"966" "ENSG00000233994" NA
"967" "ENSG00000283980" 105372280
"968" "ENSG00000262561" NA
"969" "ENSG00000228853" NA
"970" "ENSG00000262095" NA
"971" "ENSG00000261440" NA
"972" "ENSG00000223865" 3115
"973" "ENSG00000226324" NA
"974" "ENSG00000235920" NA
"975" "ENSG00000132004" 84261
"976" "ENSG00000234807" NA
"977" "ENSG00000005302" 10943
"978" "ENSG00000130304" 376497
"979" "ENSG00000230333" NA
"980" "ENSG00000213793" 388559
"981" "ENSG00000153714" 286343
"982" "ENSG00000260087" NA
"983" "ENSG00000219087" NA
"984" "ENSG00000220340" NA
"985" "ENSG00000259987" NA
"986" "ENSG00000272226" NA
"987" "ENSG00000260207" NA
"988" "ENSG00000232453" NA
"989" "ENSG00000107165" 7306
"990" "ENSG00000256642" NA
"991" "ENSG00000275131" NA
"992" "ENSG00000233069" NA
"993" "ENSG00000250483" NA
"994" "ENSG00000267066" NA
"995" "ENSG00000267497" NA
"996" "ENSG00000282822" NA
"997" "ENSG00000244588" 642636
"998" "ENSG00000270019" NA
"999" "ENSG00000267462" NA
"1000" "ENSG00000256704" NA
"1001" "ENSG00000274089" 145270
"1002" "ENSG00000282399" NA
"1003" "ENSG00000267505" NA
"1004" "ENSG00000279914" NA
"1005" "ENSG00000267742" NA
"1006" "ENSG00000267405" NA
"1007" "ENSG00000282453" NA
"1008" "ENSG00000279848" NA
"1009" "ENSG00000278656" 3812
"1010" "ENSG00000226827" NA
"1011" "ENSG00000282679" NA
"1012" "ENSG00000242060" NA
"1013" "ENSG00000236858" 284898
"1014" "ENSG00000267686" NA
"1015" "ENSG00000230435" NA
"1016" "ENSG00000235573" NA
"1017" "ENSG00000267791" NA
"1018" "ENSG00000278042" NA
"1019" "ENSG00000231740" NA
"1020" "ENSG00000198832" 140606
"1021" "ENSG00000005108" 221981
"1022" "ENSG00000223383" NA
"1023" "ENSG00000267620" NA
"1024" "ENSG00000244701" NA
"1025" "ENSG00000227326" NA
"1026" "ENSG00000267401" NA
"1027" "ENSG00000280025" NA
"1028" "ENSG00000261570" NA
"1029" "ENSG00000229499" NA
"1030" "ENSG00000279800" NA
"1031" "ENSG00000284209" NA
"1032" "ENSG00000180440" 400120
"1033" "ENSG00000162947" NA
"1034" "ENSG00000287476" NA
"1035" "ENSG00000226836" NA
"1036" "ENSG00000231405" NA
"1037" "ENSG00000226555" NA
"1038" "ENSG00000267687" NA
"1039" "ENSG00000286968" NA
"1040" "ENSG00000064393" 28996
"1041" "ENSG00000267400" NA
"1042" "ENSG00000203797" 8528
"1043" "ENSG00000231969" NA
"1044" "ENSG00000165246" 22829
"1045" "ENSG00000279165" NA
"1046" "ENSG00000166603" 4160
"1047" "ENSG00000235448" NA
"1048" "ENSG00000230508" NA
"1049" "ENSG00000006530" 55750
"1050" "ENSG00000287353" NA
"1051" "ENSG00000206208" 6892
"1052" "ENSG00000270916" NA
"1053" "ENSG00000253648" NA
"1054" "ENSG00000213538" NA
"1055" "ENSG00000266915" NA
"1056" "ENSG00000230201" NA
"1057" "ENSG00000286935" NA
"1058" "ENSG00000281432" NA
"1059" "ENSG00000205710" 100130311
"1060" "ENSG00000285681" NA
"1061" "ENSG00000130313" 25796
"1062" "ENSG00000168288" 27249
"1063" "ENSG00000260854" NA
"1064" "ENSG00000175356" 57758
"1065" "ENSG00000141503" 50488
"1066" "ENSG00000267098" NA
"1067" "ENSG00000162972" 79568
"1068" "ENSG00000267382" NA
"1069" "ENSG00000273533" 90050
"1070" "ENSG00000249910" NA
"1071" "ENSG00000275838" 3812
"1072" "ENSG00000248827" NA
"1073" "ENSG00000185834" NA
"1074" "ENSG00000267153" NA
"1075" "ENSG00000267513" NA
"1076" "ENSG00000254517" NA
"1077" "ENSG00000267148" NA
"1078" "ENSG00000231389" 3113
"1079" "ENSG00000281032" NA
"1080" "ENSG00000225931" NA
"1081" "ENSG00000220948" NA
"1082" "ENSG00000236432" NA
"1083" "ENSG00000224144" NA
"1084" "ENSG00000228037" NA
"1085" "ENSG00000253889" NA
"1086" "ENSG00000254764" NA
"1087" "ENSG00000175485" 120787
"1088" "ENSG00000136457" 1101
"1089" "ENSG00000211654" NA
"1090" "ENSG00000267940" NA
"1091" "ENSG00000211655" NA
"1092" "ENSG00000179755" NA
"1093" "ENSG00000233997" NA
"1094" "ENSG00000162971" 129450
"1095" "ENSG00000262885" NA
"1096" "ENSG00000163795" 130557
"1097" "ENSG00000101981" 2158
"1098" "ENSG00000261566" NA
"1099" "ENSG00000279364" NA
"1100" "ENSG00000224627" NA
"1101" "ENSG00000198146" 54989
"1102" "ENSG00000281965" NA
"1103" "ENSG00000228225" NA
"1104" "ENSG00000227075" NA
"1105" "ENSG00000255234" NA
"1106" "ENSG00000228902" NA
"1107" "ENSG00000142949" 5792
"1108" "ENSG00000273136" 101060684
"1109" "ENSG00000233215" NA
"1110" "ENSG00000255003" NA
"1111" "ENSG00000180878" 160298
"1112" "ENSG00000269939" NA
"1113" "ENSG00000162989" 3760
"1114" "ENSG00000276709" 23042
"1115" "ENSG00000247137" NA
"1116" "ENSG00000074696" 51495
"1117" "ENSG00000157193" 7804
"1118" "ENSG00000259181" NA
"1119" "ENSG00000224796" NA
"1120" "ENSG00000280396" NA
"1121" "ENSG00000248764" NA
"1122" "ENSG00000259587" NA
"1123" "ENSG00000137473" 83894
"1124" "ENSG00000259665" NA
"1125" "ENSG00000112996" 10884
"1126" "ENSG00000267224" NA
"1127" "ENSG00000255192" 388112
"1128" "ENSG00000228787" NA
"1129" "ENSG00000184856" NA
"1130" "ENSG00000250915" 101928532
"1131" "ENSG00000234340" NA
"1132" "ENSG00000259397" NA
"1133" "ENSG00000112474" 7923
"1134" "ENSG00000184731" 642273
"1135" "ENSG00000146350" 221322
"1136" "ENSG00000267421" 101928982
"1137" "ENSG00000226193" NA
"1138" "ENSG00000234577" NA
"1139" "ENSG00000105983" 64327
"1140" "ENSG00000254676" NA
"1141" "ENSG00000284615" NA
"1142" "ENSG00000135269" 26136
"1143" "ENSG00000233823" NA
"1144" "ENSG00000236070" NA
"1145" "ENSG00000233464" NA
"1146" "ENSG00000236100" NA
"1147" "ENSG00000182963" 10052
"1148" "ENSG00000259781" NA
"1149" "ENSG00000267397" NA
"1150" "ENSG00000231136" NA
"1151" "ENSG00000260586" NA
"1152" "ENSG00000157856" 92749
"1153" "ENSG00000137500" 60492
"1154" "ENSG00000267797" NA
"1155" "ENSG00000231402" NA
"1156" "ENSG00000226043" NA
"1157" "ENSG00000091831" 2099
"1158" "ENSG00000278408" NA
"1159" "ENSG00000124155" 51604
"1160" "ENSG00000267627" NA
"1161" "ENSG00000133398" 84246
"1162" "ENSG00000204525" 3107
"1163" "ENSG00000178074" 205327
"1164" "ENSG00000212664" NA
"1165" "ENSG00000273539" NA
"1166" "ENSG00000225362" 196993
"1167" "ENSG00000258503" NA
"1168" "ENSG00000223488" NA
"1169" "ENSG00000258993" NA
"1170" "ENSG00000254515" NA
"1171" "ENSG00000234034" NA
"1172" "ENSG00000161243" 126433
"1173" "ENSG00000278986" NA
"1174" "ENSG00000187720" 79875
"1175" "ENSG00000141428" 83608
"1176" "ENSG00000168958" 56947
"1177" "ENSG00000216471" NA
"1178" "ENSG00000173805" 9001
"1179" "ENSG00000142875" 5567
"1180" "ENSG00000249212" NA
"1181" "ENSG00000108854" 64750
"1182" "ENSG00000014824" 10463
"1183" "ENSG00000279957" NA
"1184" "ENSG00000216671" NA
"1185" "ENSG00000115091" 10096
"1186" "ENSG00000278138" NA
"1187" "ENSG00000108602" 218
"1188" "ENSG00000261053" NA
"1189" "ENSG00000259592" NA
"1190" "ENSG00000248346" NA
"1191" "ENSG00000259336" NA
"1192" "ENSG00000160117" 126549
"1193" "ENSG00000260809" NA
"1194" "ENSG00000101546" 79863
"1195" "ENSG00000281994" 9284
"1196" "ENSG00000281994" 102724993
"1197" "ENSG00000287271" NA
"1198" "ENSG00000276209" 3809
"1199" "ENSG00000241534" 629
"1200" "ENSG00000269547" NA
"1201" "ENSG00000260090" NA
"1202" "ENSG00000279376" NA
"1203" "ENSG00000277076" 3805
"1204" "ENSG00000277076" 112268354
"1205" "ENSG00000077235" 2975
"1206" "ENSG00000269486" NA
"1207" "ENSG00000276739" 3812
"1208" "ENSG00000279086" NA
"1209" "ENSG00000104835" 54938
"1210" "ENSG00000263293" NA
"1211" "ENSG00000276790" NA
"1212" "ENSG00000282788" NA
"1213" "ENSG00000105971" 858
"1214" "ENSG00000130396" 4301
"1215" "ENSG00000178852" 124989
"1216" "ENSG00000272335" NA
"1217" "ENSG00000259585" NA
"1218" "ENSG00000259688" NA
"1219" "ENSG00000248148" NA
"1220" "ENSG00000259710" NA
"1221" "ENSG00000287540" NA
"1222" "ENSG00000259217" NA
"1223" "ENSG00000253973" NA
"1224" "ENSG00000254964" NA
"1225" "ENSG00000258507" NA
"1226" "ENSG00000259964" NA
"1227" "ENSG00000266909" NA
"1228" "ENSG00000248079" NA
"1229" "ENSG00000215612" 3166
"1230" "ENSG00000267127" NA
"1231" "ENSG00000149499" 256364
"1232" "ENSG00000236826" 57819
"1233" "ENSG00000259411" NA
"1234" "ENSG00000279034" NA
"1235" "ENSG00000261715" NA
"1236" "ENSG00000134146" 89978
"1237" "ENSG00000261126" NA
"1238" "ENSG00000197468" NA
"1239" "ENSG00000182814" NA
"1240" "ENSG00000249272" NA
"1241" "ENSG00000271779" NA
"1242" "ENSG00000258890" 90799
"1243" "ENSG00000234199" NA
"1244" "ENSG00000274675" 730394
"1245" "ENSG00000157103" 6529
"1246" "ENSG00000282305" NA
"1247" "ENSG00000243179" NA
"1248" "ENSG00000184402" 26039
"1249" "ENSG00000250804" NA
"1250" "ENSG00000249347" NA
"1251" "ENSG00000284636" NA
"1252" "ENSG00000286513" NA
"1253" "ENSG00000271057" NA
"1254" "ENSG00000168813" 22847
"1255" "ENSG00000235242" NA
"1256" "ENSG00000242265" 23089
"1257" "ENSG00000237582" 5460
"1258" "ENSG00000251313" NA
"1259" "ENSG00000286106" NA
"1260" "ENSG00000236632" 3133
"1261" "ENSG00000219867" NA
"1262" "ENSG00000270157" NA
"1263" "ENSG00000203734" 345930
"1264" "ENSG00000272856" NA
"1265" "ENSG00000257093" 57189
"1266" "ENSG00000244471" NA
"1267" "ENSG00000259516" NA
"1268" "ENSG00000275594" 203102
"1269" "ENSG00000205044" NA
"1270" "ENSG00000261797" NA
"1271" "ENSG00000273233" NA
"1272" "ENSG00000259254" NA
"1273" "ENSG00000213639" 5500
"1274" "ENSG00000228272" NA
"1275" "ENSG00000051009" 84067
"1276" "ENSG00000137812" 57082
"1277" "ENSG00000182053" 283116
"1278" "ENSG00000232079" NA
"1279" "ENSG00000235660" NA
"1280" "ENSG00000280296" NA
"1281" "ENSG00000248927" NA
"1282" "ENSG00000110042" 23220
"1283" "ENSG00000251135" NA
"1284" "ENSG00000236532" NA
"1285" "ENSG00000224903" NA
"1286" "ENSG00000248853" NA
"1287" "ENSG00000279418" NA
"1288" "ENSG00000287031" NA
"1289" "ENSG00000260550" NA
"1290" "ENSG00000272795" NA
"1291" "ENSG00000182648" NA
"1292" "ENSG00000259435" NA
"1293" "ENSG00000250847" NA
"1294" "ENSG00000127990" 8910
"1295" "ENSG00000237870" NA
"1296" "ENSG00000256340" NA
"1297" "ENSG00000229855" NA
"1298" "ENSG00000260739" NA
"1299" "ENSG00000253347" NA
"1300" "ENSG00000274533" 3809
"1301" "ENSG00000259207" 3690
"1302" "ENSG00000223877" NA
"1303" "ENSG00000275923" NA
"1304" "ENSG00000224008" NA
"1305" "ENSG00000243243" NA
"1306" "ENSG00000270505" NA
"1307" "ENSG00000235166" NA
"1308" "ENSG00000237813" NA
"1309" "ENSG00000215218" 134111
"1310" "ENSG00000227939" NA
"1311" "ENSG00000131018" 23345
"1312" "ENSG00000279860" NA
"1313" "ENSG00000271581" NA
"1314" "ENSG00000244088" NA
"1315" "ENSG00000214892" NA
"1316" "ENSG00000135597" 85021
"1317" "ENSG00000108654" 1655
"1318" "ENSG00000213661" NA
"1319" "ENSG00000197629" 219972
"1320" "ENSG00000249600" NA
"1321" "ENSG00000256166" NA
"1322" "ENSG00000170807" 442721
"1323" "ENSG00000282186" NA
"1324" "ENSG00000229836" NA
"1325" "ENSG00000181867" 94033
"1326" "ENSG00000286138" NA
"1327" "ENSG00000250313" NA
"1328" "ENSG00000228793" 100507336
"1329" "ENSG00000234838" NA
"1330" "ENSG00000272686" NA
"1331" "ENSG00000171103" 55006
"1332" "ENSG00000234852" 221527
"1333" "ENSG00000106299" 8976
"1334" "ENSG00000232119" 28985
"1335" "ENSG00000266897" NA
"1336" "ENSG00000066044" 1994
"1337" "ENSG00000287478" NA
"1338" "ENSG00000231543" 717
"1339" "ENSG00000234450" NA
"1340" "ENSG00000104907" 55621
"1341" "ENSG00000109065" 26151
"1342" "ENSG00000267992" NA
"1343" "ENSG00000185245" 2811
"1344" "ENSG00000128626" 6183
"1345" "ENSG00000105982" 140545
"1346" "ENSG00000259753" NA
"1347" "ENSG00000274146" 3811
"1348" "ENSG00000140368" 9051
"1349" "ENSG00000145743" 64839
"1350" "ENSG00000100403" 23264
"1351" "ENSG00000131899" 3996
"1352" "ENSG00000108556" 1145
"1353" "ENSG00000287979" NA
"1354" "ENSG00000263353" 653505
"1355" "ENSG00000206287" 6015
"1356" "ENSG00000269190" 115290
"1357" "ENSG00000285215" NA
"1358" "ENSG00000269813" NA
"1359" "ENSG00000270477" NA
"1360" "ENSG00000163806" 245711
"1361" "ENSG00000275585" NA
"1362" "ENSG00000271288" NA
"1363" "ENSG00000281741" NA
"1364" "ENSG00000264785" NA
"1365" "ENSG00000226067" NA
"1366" "ENSG00000231030" NA
"1367" "ENSG00000267141" NA
"1368" "ENSG00000267125" NA
"1369" "ENSG00000214891" 646754
"1370" "ENSG00000197641" 5275
"1371" "ENSG00000129911" 83855
"1372" "ENSG00000105928" 1687
"1373" "ENSG00000100401" 5905
"1374" "ENSG00000276637" NA
"1375" "ENSG00000231860" NA
"1376" "ENSG00000237058" NA
"1377" "ENSG00000254801" NA
"1378" "ENSG00000228211" NA
"1379" "ENSG00000234012" 9656
"1380" "ENSG00000142606" 79258
"1381" "ENSG00000229361" NA
"1382" "ENSG00000230155" NA
"1383" "ENSG00000106302" 23553
"1384" "ENSG00000255452" NA
"1385" "ENSG00000219314" NA
"1386" "ENSG00000261526" NA
"1387" "ENSG00000267232" NA
"1388" "ENSG00000126001" 11190
"1389" "ENSG00000125872" 164312
"1390" "ENSG00000157765" 10568
"1391" "ENSG00000278192" NA
"1392" "ENSG00000223536" NA
"1393" "ENSG00000225906" NA
"1394" "ENSG00000244400" NA
"1395" "ENSG00000124713" 27232
"1396" "ENSG00000124713" 107080644
"1397" "ENSG00000139675" 144983
"1398" "ENSG00000129925" 58986
"1399" "ENSG00000273784" NA
"1400" "ENSG00000230972" NA
"1401" "ENSG00000226833" 112267877
"1402" "ENSG00000260937" NA
"1403" "ENSG00000286222" NA
"1404" "ENSG00000169991" 126917
"1405" "ENSG00000166405" 79608
"1406" "ENSG00000231058" NA
"1407" "ENSG00000219368" NA
"1408" "ENSG00000250299" NA
"1409" "ENSG00000189127" 340120
"1410" "ENSG00000234058" 6992
"1411" "ENSG00000237118" NA
"1412" "ENSG00000273611" 9326
"1413" "ENSG00000171570" NA
"1414" "ENSG00000275296" NA
"1415" "ENSG00000273723" NA
"1416" "ENSG00000267664" NA
"1417" "ENSG00000267512" NA
"1418" "ENSG00000269696" NA
"1419" "ENSG00000286844" NA
"1420" "ENSG00000160877" 112939
"1421" "ENSG00000196867" 140612
"1422" "ENSG00000279145" NA
"1423" "ENSG00000213908" NA
"1424" "ENSG00000277709" 3812
"1425" "ENSG00000124587" 5190
"1426" "ENSG00000271230" NA
"1427" "ENSG00000286328" NA
"1428" "ENSG00000275887" NA
"1429" "ENSG00000260244" NA
"1430" "ENSG00000197408" 1555
"1431" "ENSG00000267313" NA
"1432" "ENSG00000169031" 1285
"1433" "ENSG00000243496" 3112
"1434" "ENSG00000259261" NA
"1435" "ENSG00000235801" NA
"1436" "ENSG00000270356" NA
"1437" "ENSG00000164116" 2982
"1438" "ENSG00000271507" NA
"1439" "ENSG00000149489" 6094
"1440" "ENSG00000241020" NA
"1441" "ENSG00000152583" 8404
"1442" "ENSG00000185028" 389257
"1443" "ENSG00000261434" NA
"1444" "ENSG00000165494" 51585
"1445" "ENSG00000227061" NA
"1446" "ENSG00000230801" NA
"1447" "ENSG00000275921" 3806
"1448" "ENSG00000227171" 80352
"1449" "ENSG00000226463" 26692
"1450" "ENSG00000230447" NA
"1451" "ENSG00000282807" NA
"1452" "ENSG00000263305" NA
"1453" "ENSG00000262352" NA
"1454" "ENSG00000238195" NA
"1455" "ENSG00000086504" 10573
"1456" "ENSG00000235306" NA
"1457" "ENSG00000282591" NA
"1458" "ENSG00000168746" NA
"1459" "ENSG00000233521" 105372978
"1460" "ENSG00000282698" NA
"1461" "ENSG00000224604" NA
"1462" "ENSG00000261857" 8190
"1463" "ENSG00000286503" NA
"1464" "ENSG00000228592" NA
"1465" "ENSG00000233054" 442184
"1466" "ENSG00000254412" NA
"1467" "ENSG00000237670" NA
"1468" "ENSG00000166402" 7275
"1469" "ENSG00000214843" NA
"1470" "ENSG00000282137" NA
"1471" "ENSG00000244245" NA
"1472" "ENSG00000223543" NA
"1473" "ENSG00000286006" NA
"1474" "ENSG00000251366" NA
"1475" "ENSG00000236348" NA
"1476" "ENSG00000233574" NA
"1477" "ENSG00000234305" 442185
"1478" "ENSG00000226243" NA
"1479" "ENSG00000215486" NA
"1480" "ENSG00000157870" 127281
"1481" "ENSG00000251221" NA
"1482" "ENSG00000164366" 133957
"1483" "ENSG00000259098" NA
"1484" "ENSG00000226741" NA
"1485" "ENSG00000258732" NA
"1486" "ENSG00000118655" 64858
"1487" "ENSG00000039123" 23517
"1488" "ENSG00000129968" 81926
"1489" "ENSG00000124120" 79183
"1490" "ENSG00000178691" 23512
"1491" "ENSG00000223822" NA
"1492" "ENSG00000223726" NA
"1493" "ENSG00000260774" NA
"1494" "ENSG00000237569" NA
"1495" "ENSG00000223766" 80742
"1496" "ENSG00000271337" NA
"1497" "ENSG00000262181" NA
"1498" "ENSG00000277161" 284098
"1499" "ENSG00000113742" 80315
"1500" "ENSG00000229066" NA
"1501" "ENSG00000146950" 357
"1502" "ENSG00000226271" 442186
"1503" "ENSG00000230051" NA
"1504" "ENSG00000167578" 53916
"1505" "ENSG00000151014" 25819
"1506" "ENSG00000223976" NA
"1507" "ENSG00000259107" NA
"1508" "ENSG00000278259" 80179
"1509" "ENSG00000133111" 5994
"1510" "ENSG00000137494" 338699
"1511" "ENSG00000258814" NA
"1512" "ENSG00000235047" NA
"1513" "ENSG00000258902" NA
"1514" "ENSG00000179967" NA
"1515" "ENSG00000276060" NA
"1516" "ENSG00000229779" NA
"1517" "ENSG00000281966" NA
"1518" "ENSG00000282473" NA
"1519" "ENSG00000280445" NA
"1520" "ENSG00000109381" 1998
"1521" "ENSG00000127481" 23352
"1522" "ENSG00000102195" 9248
"1523" "ENSG00000276708" NA
"1524" "ENSG00000100523" 80821
"1525" "ENSG00000287034" 105372980
"1526" "ENSG00000215319" NA
"1527" "ENSG00000108883" 9343
"1528" "ENSG00000262529" NA
"1529" "ENSG00000214842" 729475
"1530" "ENSG00000234696" NA
"1531" "ENSG00000276564" NA
"1532" "ENSG00000232143" 2794
"1533" "ENSG00000237352" NA
"1534" "ENSG00000206073" 6318
"1535" "ENSG00000230326" NA
"1536" "ENSG00000223765" NA
"1537" "ENSG00000186260" 57496
"1538" "ENSG00000236829" NA
"1539" "ENSG00000176593" NA
"1540" "ENSG00000274835" NA
"1541" "ENSG00000285963" NA
"1542" "ENSG00000273098" NA
"1543" "ENSG00000256041" NA
"1544" "ENSG00000219575" NA
"1545" "ENSG00000233692" NA
"1546" "ENSG00000267939" NA
"1547" "ENSG00000269993" NA
"1548" "ENSG00000235684" NA
"1549" "ENSG00000234634" NA
"1550" "ENSG00000248332" NA
"1551" "ENSG00000276726" 9093
"1552" "ENSG00000272523" NA
"1553" "ENSG00000274112" 91689
"1554" "ENSG00000168071" 283234
"1555" "ENSG00000254921" NA
"1556" "ENSG00000255338" NA
"1557" "ENSG00000198858" 91300
"1558" "ENSG00000270306" NA
"1559" "ENSG00000153976" 9955
"1560" "ENSG00000279391" NA
"1561" "ENSG00000254993" NA
"1562" "ENSG00000101311" 55612
"1563" "ENSG00000254567" NA
"1564" "ENSG00000243256" NA
"1565" "ENSG00000166704" 80095
"1566" "ENSG00000101542" 28316
"1567" "ENSG00000253547" NA
"1568" "ENSG00000269843" NA
"1569" "ENSG00000064607" 10147
"1570" "ENSG00000054803" 140689
"1571" "ENSG00000122574" 644150
"1572" "ENSG00000268975" NA
"1573" "ENSG00000218014" NA
"1574" "ENSG00000228717" NA
"1575" "ENSG00000233622" NA
"1576" "ENSG00000250017" NA
"1577" "ENSG00000250422" NA
"1578" "ENSG00000164588" 348980
"1579" "ENSG00000160131" 203547
"1580" "ENSG00000269858" 112398
"1581" "ENSG00000067113" 8611
"1582" "ENSG00000235215" NA
"1583" "ENSG00000224609" NA
"1584" "ENSG00000267301" NA
"1585" "ENSG00000105122" 64926
"1586" "ENSG00000126460" 5639
